Host Name,Device IP,Device Type,Device Status,Device Vendor,Device Model,Serial Number,Software Version,Firmware Version,Free Ports,Total Ports,Ports In Use,Uptime,Last Successful Snapshot,Last Snapshot Attempt,Last Snapshot Result,Device Type Standard,associatedWlcIp,deviceSupportLevel,dnsResolvedManagementAddress,errorCode,family,id,instanteTenantId,instanteUuid,interfaceCount,inventoryStatusDetail,lastDeviceResyncStartTime,lastManagedResyncReasons,lastUpdated,lastUpdateTime,lineCardCount,lineCardId,location,locationName,macAddress,managedAtleastOnce,managementState,memorySize,pendingSyncRequestsCount,platformId,reachabilityFailureReason,reachabilityStatus,reasonsForDeviceResync,reasonsForPendingSyncRequests,role,roleSource,serialNumber,series,snmpContact,softwareType,softwareVersion,syncRequestedByApp,tagCount,tunnelUdpPort,type,upTime,uptimeSeconds,vendor,waasDeviceMode,Unnamed: 44,clientCount,clientCount_2_4GHz,clientCount_5GHz,controllerIpAddress,controllerName,countryCode,ethernetMac,hreapEnabled,ipAddress,lwappUpTime,model,status,DateAdded,IsReachable,IsReachable2,adminStatus,ArchiveDate,collectionStatus,collectionTime,creationTime,deviceType,managementStatus,manufacturer_part_name,manufacturer_part_partNumber,manufacturer_part_serialNumber,productFamily,reachability,State,Site Code Extracted,Model,EoS,EoL,In Scope?,Repl Device,ReplaceNow,PrepareToReplace,Material Cost,Labor Cost,Device Cost,Exception_Flag,Exception_Reason,EoL_Date,Days_to_EoL
ALWDGROVG02,33.135.182.8,Router,Active,Cisco,VG224,QTX7887ZK7H,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,272d:3h:22m:0s,Jan-23-26 01:10:30,Jan-23-26 01:10:30,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,WDG,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
ALWDHROVG01,33.135.183.8,Router,Active,Cisco,VG224,QTX7833ZK7G,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,28d:2h:43m:0s,Jan-23-26 02:04:23,Jan-23-26 02:04:23,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,WDH,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
ALJCQROVG01,33.135.188.3,Router,Active,Cisco,VG224,QTX7539ZKQ9,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,297d:23h:38m:0s,Jan-23-26 02:09:11,Jan-23-26 02:09:11,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,JCQ,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
ALHLDROVG01,33.135.201.188,Router,Active,Cisco,VG224,QTX7833ZKBK,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,69d:3h:5m:0s,Dec-12-25 00:12:51,Jan-23-26 04:28:18,Problem accessing device,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,HLD,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
ALHLDROVG02,33.135.201.180,Router,Active,Cisco,VG224,QTX7833ZKBK,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,279d:2h:20m:0s,Jan-23-26 02:09:37,Jan-23-26 02:09:37,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,HLD,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
ALTUSROVG01,33.135.205.33,Router,Active,Cisco,VG224,QTX7539ZKZC,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,1409d:1h:44m:0s,Jan-23-26 01:05:38,Jan-23-26 01:05:38,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,TUS,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
ALTUSROVG02,33.135.205.11,Router,Active,Cisco,VG224,QTX7539ZKZ7,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,2001d:14h:48m:0s,Jan-23-26 02:09:58,Jan-23-26 02:09:58,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,TUS,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
ALTUSROVG03,33.135.205.12,Router,Active,Cisco,VG224,QTX7838ZK98,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,2001d:15h:21m:0s,Jan-23-26 01:10:04,Jan-23-26 01:10:04,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,TUS,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
ALTUSROVG04,33.135.205.13,Router,Active,Cisco,VG224,QTX7838ZKZQ,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,69d:2h:59m:0s,Jan-23-26 02:09:15,Jan-23-26 02:09:15,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,TUS,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
ALTUSROVG05,33.135.205.15,Router,Active,Cisco,VG224,QTX7838ZKZ5,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,1198d:19h:16m:0s,Jan-23-26 02:00:43,Jan-23-26 02:00:43,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,TUS,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
ALTUSROVG06,33.135.205.15,Router,Active,Cisco,VG224,QHK7778Q38Z,27.2(4)M9,37.3(7r)T7,1.0,26.0,25.0,2001d:15h:40m:0s,Jan-23-26 02:09:29,Jan-23-26 02:09:29,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,TUS,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
ALEUHROVG01,33.135.250.5,Router,Active,Cisco,VG202,QCH7778R7E5,27.2(4)M7,37.4(70r)YA3,2.0,4.0,2.0,61d:3h:21m:0s,Jan-23-26 01:07:10,Jan-23-26 01:07:10,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,EUH,VG202,2013-11-16,2018-11-30,Yes,VG400-8FXS,Replace,Do Not Replace,2393.976,770.0,1904.98,False,,2018-11-30,-2648.0
ALHDLSWWR01,33.135.251.5,Switch,Active,Cisco,IE-3000-8TC,QOC7838W3G7,27.2(4)EA9,Bootstrap,0.0,18.0,18.0,0d:0h:1m:0s,Jan-23-26 01:07:15,Jan-23-26 01:07:15,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,HDL,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
ALECTSW0201,33.135.255.3,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC7877Z8PR,27.0(2)SE4,Bootstrap,0.0,10.0,10.0,13d:6h:27m:0s,Jan-23-26 02:12:24,Jan-23-26 02:12:24,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,ECT,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,C9200CX-8P-2X2G-E,Replace,Do Not Replace,1662.7800000000002,1540.0,956.65,False,,2025-10-31,-121.0
ALECTSWMW02,33.135.255.5,Switch,Active,Cisco,IE-3000-8TC,QOC7778W7QL,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,265d:2h:37m:0s,Jan-23-26 02:07:11,Jan-23-26 02:07:11,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,ECT,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
ALEUFROVG01,33.135.258.8,Router,Active,Cisco,VG224,QTX7777ZLZC,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,69d:1h:19m:0s,Jan-23-26 01:09:22,Jan-23-26 01:09:22,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,EUF,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
ALEUFROVG02,33.135.258.0,Router,Active,Cisco,VG224,QTX7539ZKQG,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,157d:20h:7m:0s,Jan-23-26 02:11:24,Jan-23-26 02:11:24,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,EUF,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
GAHNPSWBRE04,33.135.01.18,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC7835Y7SB,27.0(2)SE4,Bootstrap,0.0,10.0,10.0,7d:23h:9m:0s,Jan-23-26 01:01:31,Jan-23-26 01:01:31,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,HNP,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,C9200CX-8P-2X2G-E,Replace,Do Not Replace,1662.7800000000002,1540.0,956.65,False,,2025-10-31,-121.0
ALPLMSWU2PRECIP,33.135.81.88,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC7979Z7KH,27.0(2)SE7,Bootstrap,1.0,10.0,9.0, ,Jan-23-26 01:23:55,Jan-23-26 01:23:55,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,PLM,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,C9200CX-8P-2X2G-E,Replace,Do Not Replace,1662.7800000000002,1540.0,956.65,False,,2025-10-31,-121.0
GAVFBSWFIBER01,33.135.88.188,Switch,Active,Cisco,IE-3000-8TC,QOC7738YCNQ,27.2(4)EA9,Bootstrap,0.0,10.0,10.0,0d:0h:4m:0s,Jan-23-26 01:04:45,Jan-23-26 01:04:45,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,VFB,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
GAWILROVG01,33.135.80.185,Router,Active,Cisco,VG224,QTX7978ZHZT,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,344d:9h:25m:0s,Jan-23-26 01:15:20,Jan-23-26 01:15:20,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,WIL,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
GAWILSW0201,33.135.80.188,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC7978W789,27.0(2)SE4,Bootstrap,0.0,10.0,10.0,235d:22h:18m:0s,Jan-23-26 02:13:38,Jan-23-26 02:13:38,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,WIL,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,C9200CX-8P-2X2G-E,Replace,Do Not Replace,1662.7800000000002,1540.0,956.65,False,,2025-10-31,-121.0
GAWILSW0301,33.135.80.180,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC7973Y3RK,27.0(2)SE4,Bootstrap,0.0,10.0,10.0,187d:20h:57m:0s,Jan-23-26 01:02:10,Jan-23-26 01:02:10,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,WIL,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,C9200CX-8P-2X2G-E,Replace,Do Not Replace,1662.7800000000002,1540.0,956.65,False,,2025-10-31,-121.0
GAWILSW0401,33.135.80.188,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC7978W78B,27.0(2)SE4,Bootstrap,0.0,10.0,10.0,186d:19h:32m:0s,Jan-23-26 01:15:19,Jan-23-26 01:15:19,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,WIL,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,C9200CX-8P-2X2G-E,Replace,Do Not Replace,1662.7800000000002,1540.0,956.65,False,,2025-10-31,-121.0
GAWILSWLGA01,33.135.80.188,Switch,Active,Cisco,IE-3000-8TC,QOC7783W7LU,27.0(2)EY2,Bootstrap,0.0,10.0,10.0, ,Jan-23-26 01:17:41,Jan-23-26 01:17:41,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,WIL,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
GAVNPSWU1AUXRM108,33.135.88.11,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC3737Y7NP,27.0(2)SE8,Bootstrap,0.0,10.0,10.0, ,Jan-23-26 01:15:08,Jan-23-26 01:15:08,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,VNP,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,C9200CX-8P-2X2G-E,Replace,Do Not Replace,1662.7800000000002,1540.0,956.65,False,,2025-10-31,-121.0
ALEMHSWGATE01,33.135.33.8,Switch,Active,Cisco,IE-3000-8TC,QCH3373Y78P,27.2(4)EA7,Bootstrap,0.0,10.0,10.0,0d:18h:23m:0s,Jan-23-26 02:04:19,Jan-23-26 02:04:19,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,EMH,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
ALICHSWGATE1,33.135.11.5,Switch,Active,Cisco,IE-3000-8TC,QCH3387Y758,27.2(4)EA7,Bootstrap,0.0,10.0,10.0,8d:2h:22m:0s,Jan-23-26 01:11:57,Jan-23-26 01:11:57,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,ICH,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
ALTCGROVG01,33.135.12.8,Router,Active,Cisco,VG224,QTX7778ZMTZ,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,2001d:14h:41m:0s,Jan-23-26 01:00:26,Jan-23-26 01:00:26,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,TCG,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
ALJCHSWGATE01,33.135.13.131,Switch,Active,Cisco,IE-3000-8TC,QCH3387Y78Y,27.2(4)EA7,Bootstrap,0.0,10.0,10.0,6d:0h:42m:0s,Jan-23-26 01:02:50,Jan-23-26 01:02:50,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,JCH,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
ALYTMSW0101,33.135.13.3,Switch,Active,Cisco,IE-3000-8TC,QOC3788W7NR,27.0(2)EY3,Bootstrap,1.0,10.0,9.0,612d:22h:55m:0s,Jan-23-26 02:18:02,Jan-23-26 02:18:02,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,YTM,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
ALTHQSWGATE1,33.135.13.5,Switch,Active,Cisco,IE-3000-8TC,QCH3338Y7Q7,27.2(4)EA7,Bootstrap,0.0,10.0,10.0,34d:1h:21m:0s,Jan-23-26 01:03:46,Jan-23-26 01:03:46,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,THQ,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
GASPGROVG01,33.135.132.80,Router,Active,Cisco,VG224,QHK7335Q37T,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,194d:18h:40m:0s,Jan-23-26 01:22:33,Jan-23-26 01:22:33,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,SPG,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
ALBRWSWGATE01,33.135.15.3,Switch,Active,Cisco,IE-3000-8TC,QCH3387Y75B,27.2(4)EA7,Bootstrap,0.0,10.0,10.0,3d:4h:38m:0s,Jan-23-26 02:04:20,Jan-23-26 02:04:20,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,BRW,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
ALCRLSWGATE01,33.135.15.3,Switch,Active,Cisco,IE-3000-8TC,QCH3387Y757,27.2(4)EA7,Bootstrap,0.0,10.0,10.0,23d:6h:10m:0s,Jan-23-26 01:11:56,Jan-23-26 01:11:56,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,CRL,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
GABNBROVG01,33.135.181.131,Router,Active,Cisco,VG224,QHK7883Q3D5,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,474d:21h:23m:0s,Jan-23-26 01:16:47,Jan-23-26 01:16:47,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,BNB,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
GAZB4SW0102,33.135.181.133,Switch,Active,Cisco,IE-3000-8TC,QOC3779W77M,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,920d:2h:41m:0s,Jan-23-26 02:20:53,Jan-23-26 02:20:53,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,ZB4,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
GAZUTSW0101,33.135.181.135,Switch,Active,Cisco,IE-3000-8TC,QOC3338W75D,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,920d:19h:40m:0s,Jan-23-26 02:20:08,Jan-23-26 02:20:08,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,ZUT,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
GAMITSWEBTS02,33.135.188.03,Switch,Active,Cisco,IE-3000-8TC,QOC7878X37G,27.2(4)EA9,Bootstrap,8.0,10.0,2.0,74d:1h:39m:0s,Jan-23-26 01:23:39,Jan-23-26 01:23:39,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,MIT,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
GABOWROVGSEC01,33.135.338.3,Router,Active,Cisco,VG224,QTX7783ZMMZ,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,175d:3h:9m:0s,Jan-23-26 01:14:17,Jan-23-26 01:14:17,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,BOW,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
GABOWSWLIME01,33.135.330.3,Switch,Active,Cisco,IE-3000-8TC,QOC7738W3N7,27.2(4)EA9,Bootstrap,0.0,10.0,10.0,2092d:3h:47m:0s,Jan-23-26 01:13:34,Jan-23-26 01:13:34,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,BOW,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
GABOWROVG34JBR01,33.135.330.8,Router,Active,Cisco,VG224,QTX7783ZH3E,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,2133d:17h:24m:0s,Jan-23-26 01:13:14,Jan-23-26 01:13:14,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,BOW,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
GABOWROVG34JBR02,33.135.330.0,Router,Active,Cisco,VG224,QTX7783ZMME,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,2133d:17h:48m:0s,Jan-23-26 01:11:24,Jan-23-26 01:11:24,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,BOW,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
GABOWSW34DRY01,33.135.338.5,Switch,Active,Cisco,IE-3000-8TC,QOC7738W3MK,27.2(4)EA9,Bootstrap,0.0,10.0,10.0,67d:22h:37m:0s,Jan-23-26 02:33:44,Jan-23-26 02:33:44,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,BOW,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
GABOWSWTRIP01,33.135.338.5,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC7738Y37X,27.0(2)SE4,Bootstrap,1.0,10.0,9.0,236d:4h:12m:0s,Jan-23-26 02:09:10,Jan-23-26 02:09:10,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,BOW,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,C9200CX-8P-2X2G-E,Replace,Do Not Replace,1662.7800000000002,1540.0,956.65,False,,2025-10-31,-121.0
